x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.226410,-0.662155,0.432678,0.822752,4828.446597,2000-12-31 17:20:28.447 -0800
0.449417,-0.851898,0.475174,1.074010,4828.417044,2000-12-31 17:20:28.417 -0800
0.616730,-1.002930,0.591324,1.317531,4828.387494,2000-12-31 17:20:28.387 -0800
0.493820,-1.193558,0.730240,1.483809,4828.357947,2000-12-31 17:20:28.358 -0800
0.210678,-1.259369,0.784698,1.498715,4828.328397,2000-12-31 17:20:28.328 -0800
0.079376,-1.531540,0.151962,1.541106,4828.298847,2000-12-31 17:20:28.299 -0800
-0.047318,-1.458496,0.016373,1.459355,4828.269293,2000-12-31 17:20:28.269 -0800
-0.032028,-1.364441,-0.168533,1.375183,4828.239740,2000-12-31 17:20:28.240 -0800
-0.083572,-1.079849,-0.123535,1.090101,4828.210191,2000-12-31 17:20:28.210 -0800
-0.024277,-1.079529,-0.009705,1.079845,4828.180641,2000-12-31 17:20:28.181 -0800
-0.105484,-1.002716,0.033997,1.008822,4828.151090,2000-12-31 17:20:28.151 -0800
-0.069656,-0.980164,0.054871,0.984166,4828.121542,2000-12-31 17:20:28.122 -0800
-0.017776,-0.974274,0.098831,0.979435,4828.091995,2000-12-31 17:20:28.092 -0800
0.001175,-0.983047,0.101410,0.988265,4828.062448,2000-12-31 17:20:28.062 -0800
0.047989,-0.985916,0.161880,1.000269,4828.032903,2000-12-31 17:20:28.033 -0800
0.067734,-0.987213,0.167313,1.003579,4828.003359,2000-12-31 17:20:28.003 -0800
0.073837,-0.982681,0.215775,1.008798,4827.973815,2000-12-31 17:20:27.974 -0800
0.052063,-0.990570,0.098465,0.996812,4827.944272,2000-12-31 17:20:27.944 -0800
0.029846,-0.995102,0.054306,0.997029,4827.914725,2000-12-31 17:20:27.915 -0800
-0.047012,-0.973206,0.069092,0.976787,4827.885174,2000-12-31 17:20:27.885 -0800
-0.090439,-0.956451,0.143631,0.971395,4827.855622,2000-12-31 17:20:27.856 -0800
0.040497,-1.052475,0.066589,1.055357,4827.826072,2000-12-31 17:20:27.826 -0800
0.069305,-0.940308,-0.074768,0.945818,4827.796523,2000-12-31 17:20:27.797 -0800
-0.276443,-0.961670,0.122833,1.008126,4827.766971,2000-12-31 17:20:27.767 -0800
