x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
-0.577301,-0.768143,-0.145065,0.971784,5270.207939,2000-12-31 17:27:50.208 -0800
-0.460739,-0.848236,-0.050186,0.966594,5270.178392,2000-12-31 17:27:50.178 -0800
-0.064575,-0.846466,0.015228,0.849062,5270.148846,2000-12-31 17:27:50.149 -0800
0.008820,-0.962708,0.005692,0.962765,5270.119300,2000-12-31 17:27:50.119 -0800
-0.225479,-1.034256,0.002945,1.058553,5270.089751,2000-12-31 17:27:50.090 -0800
-0.194473,-0.969452,0.168976,1.003100,5270.060209,2000-12-31 17:27:50.060 -0800
0.480194,-1.069580,0.168579,1.184486,5270.030666,2000-12-31 17:27:50.031 -0800
-0.022629,-1.090454,0.206696,1.110101,5270.001121,2000-12-31 17:27:50.001 -0800
-0.181976,-1.012375,0.170532,1.042641,5269.971575,2000-12-31 17:27:49.972 -0800
-0.004639,-1.009903,0.164597,1.023239,5269.942029,2000-12-31 17:27:49.942 -0800
-0.053497,-0.991165,0.053726,0.994061,5269.912478,2000-12-31 17:27:49.912 -0800
-0.009262,-0.982773,0.065781,0.985015,5269.882938,2000-12-31 17:27:49.883 -0800
-0.088394,-0.991821,0.073853,0.998487,5269.853391,2000-12-31 17:27:49.853 -0800
-0.380600,-0.945511,0.211151,1.040880,5269.823847,2000-12-31 17:27:49.824 -0800
-0.673996,-0.902008,0.493103,1.229244,5269.794303,2000-12-31 17:27:49.794 -0800
-0.079773,-0.858170,0.459366,0.976645,5269.764756,2000-12-31 17:27:49.765 -0800
0.178711,-0.969574,0.314194,1.034760,5269.735185,2000-12-31 17:27:49.735 -0800
0.289230,-1.041367,0.082077,1.083898,5269.705668,2000-12-31 17:27:49.706 -0800
0.187256,-0.975235,0.229446,1.019212,5269.676118,2000-12-31 17:27:49.676 -0800
-0.126617,-0.965042,0.424652,1.061917,5269.646568,2000-12-31 17:27:49.647 -0800
-0.132782,-0.965485,0.474869,1.084109,5269.617022,2000-12-31 17:27:49.617 -0800
0.013245,-0.978775,0.374054,1.047899,5269.587476,2000-12-31 17:27:49.587 -0800
-0.110687,-0.953903,0.304947,1.007559,5269.557924,2000-12-31 17:27:49.558 -0800
0.138168,-0.947662,0.303375,1.004585,5269.528382,2000-12-31 17:27:49.528 -0800
0.202896,-0.970505,0.224579,1.016603,5269.498833,2000-12-31 17:27:49.499 -0800
0.053162,-1.001297,0.211090,1.024686,5269.469288,2000-12-31 17:27:49.469 -0800
0.205521,-0.996704,0.127670,1.025650,5269.439743,2000-12-31 17:27:49.440 -0800
0.177505,-0.926880,0.148529,0.955340,5269.410198,2000-12-31 17:27:49.410 -0800
0.032043,-0.999710,0.138443,1.009759,5269.380651,2000-12-31 17:27:49.381 -0800
0.078552,-0.967957,0.216049,0.994881,5269.351109,2000-12-31 17:27:49.351 -0800
0.038208,-0.992615,0.205002,1.014283,5269.321563,2000-12-31 17:27:49.322 -0800
0.019974,-0.992371,0.279739,1.031238,5269.292018,2000-12-31 17:27:49.292 -0800
-0.017731,-0.955154,0.256210,0.989079,5269.262472,2000-12-31 17:27:49.262 -0800
0.011261,-0.931412,0.216721,0.956359,5269.232927,2000-12-31 17:27:49.233 -0800
0.070007,-0.990326,0.196732,1.012102,5269.203379,2000-12-31 17:27:49.203 -0800
0.029282,-0.962494,0.225952,0.989094,5269.173836,2000-12-31 17:27:49.174 -0800
0.032059,-0.945709,0.181885,0.963574,5269.144290,2000-12-31 17:27:49.144 -0800
0.210129,-0.969116,0.156509,1.003910,5269.114743,2000-12-31 17:27:49.115 -0800
0.162384,-0.948868,0.173264,0.978130,5269.085196,2000-12-31 17:27:49.085 -0800
0.079819,-0.958847,0.211380,0.985109,5269.055653,2000-12-31 17:27:49.056 -0800
0.017929,-1.001373,0.222519,1.025955,5269.026109,2000-12-31 17:27:49.026 -0800
-0.042282,-0.980301,0.264709,1.016292,5268.996567,2000-12-31 17:27:48.997 -0800
-0.059967,-0.942657,0.289978,0.988072,5268.967024,2000-12-31 17:27:48.967 -0800
-0.074463,-0.906845,0.305893,0.959939,5268.937481,2000-12-31 17:27:48.937 -0800
0.076462,-0.900131,0.247574,0.936683,5268.907937,2000-12-31 17:27:48.908 -0800
0.128220,-0.992935,0.158676,1.013676,5268.878393,2000-12-31 17:27:48.878 -0800
-0.203751,-0.928482,0.055496,0.952194,5268.848846,2000-12-31 17:27:48.849 -0800
-0.471359,-0.947510,-0.082840,1.061516,5268.819301,2000-12-31 17:27:48.819 -0800
-0.105484,-1.227356,-0.339142,1.277712,5268.789756,2000-12-31 17:27:48.790 -0800
0.258698,-1.347244,-0.400620,1.429156,5268.760212,2000-12-31 17:27:48.760 -0800
-0.154633,-1.785172,0.065338,1.793047,5268.730667,2000-12-31 17:27:48.731 -0800
-0.125259,-1.478897,0.330276,1.520496,5268.701125,2000-12-31 17:27:48.701 -0800
0.057587,-1.428604,0.376251,1.478442,5268.671582,2000-12-31 17:27:48.672 -0800
0.237045,-1.368820,0.349228,1.432417,5268.642037,2000-12-31 17:27:48.642 -0800
0.077972,-1.193771,0.208374,1.214327,5268.612493,2000-12-31 17:27:48.612 -0800
-0.031006,-0.988586,0.239899,1.017750,5268.582948,2000-12-31 17:27:48.583 -0800
0.113693,-0.682098,0.255325,0.737140,5268.553404,2000-12-31 17:27:48.553 -0800
0.189240,-0.564941,0.132950,0.610447,5268.523859,2000-12-31 17:27:48.524 -0800
0.326157,-0.500793,0.218918,0.636473,5268.494311,2000-12-31 17:27:48.494 -0800
0.261383,-0.379608,0.294861,0.547144,5268.464762,2000-12-31 17:27:48.465 -0800
0.251938,-0.266083,0.445587,0.576906,5268.435216,2000-12-31 17:27:48.435 -0800
0.396988,-0.477982,0.503586,0.799790,5268.405669,2000-12-31 17:27:48.406 -0800
0.454941,-0.424561,0.738861,0.965991,5268.376123,2000-12-31 17:27:48.376 -0800
0.173691,-0.572876,0.737671,0.950007,5268.346560,2000-12-31 17:27:48.347 -0800
0.443741,-0.559204,0.545731,0.898575,5268.317030,2000-12-31 17:27:48.317 -0800
0.213257,-0.929596,0.453217,1.055951,5268.287483,2000-12-31 17:27:48.287 -0800
0.443085,-1.005493,0.621521,1.262390,5268.257938,2000-12-31 17:27:48.258 -0800
0.316910,-0.952240,0.435303,1.093929,5268.228391,2000-12-31 17:27:48.228 -0800
0.295227,-1.220139,0.419128,1.323467,5268.198846,2000-12-31 17:27:48.199 -0800
