x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.509186,-0.729340,0.930511,1.287268,4306.597538,2000-12-31 17:11:46.598 -0800
0.388077,-0.664612,0.637833,0.999571,4306.567990,2000-12-31 17:11:46.568 -0800
0.287430,-0.638794,0.465775,0.841201,4306.538441,2000-12-31 17:11:46.538 -0800
0.126938,-0.687653,0.249481,0.742442,4306.508892,2000-12-31 17:11:46.509 -0800
0.036499,-0.820801,0.197922,0.845115,4306.479343,2000-12-31 17:11:46.479 -0800
0.094574,-0.870880,0.005539,0.876018,4306.449793,2000-12-31 17:11:46.450 -0800
0.207611,-1.101700,0.146713,1.130650,4306.420244,2000-12-31 17:11:46.420 -0800
0.372055,-0.958679,0.212616,1.050093,4306.390699,2000-12-31 17:11:46.391 -0800
0.132477,-0.965378,0.545959,1.116949,4306.361154,2000-12-31 17:11:46.361 -0800
-0.151031,-1.109360,0.685349,1.312704,4306.331606,2000-12-31 17:11:46.332 -0800
-0.126556,-1.346008,0.090607,1.354978,4306.302059,2000-12-31 17:11:46.302 -0800
0.073700,-1.319214,-0.076248,1.323469,4306.272512,2000-12-31 17:11:46.273 -0800
-0.009140,-1.177856,-0.120407,1.184030,4306.242964,2000-12-31 17:11:46.243 -0800
-0.059372,-1.101807,0.082611,1.106493,4306.213415,2000-12-31 17:11:46.213 -0800
-0.363434,-1.058548,0.183334,1.134116,4306.183868,2000-12-31 17:11:46.184 -0800
-0.405258,-1.011795,0.173569,1.103671,4306.154317,2000-12-31 17:11:46.154 -0800
-0.302505,-0.968857,0.100174,1.019916,4306.124770,2000-12-31 17:11:46.125 -0800
-0.182663,-0.998840,0.099106,1.020230,4306.095223,2000-12-31 17:11:46.095 -0800
-0.061081,-1.045288,0.107010,1.052525,4306.065653,2000-12-31 17:11:46.066 -0800
-0.015121,-1.033798,0.087204,1.037580,4306.036128,2000-12-31 17:11:46.036 -0800
-0.050079,-0.990738,0.166138,1.005819,4306.006583,2000-12-31 17:11:46.007 -0800
