x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.026123,-0.980652,0.257736,1.014292,2560.610220,2000-12-31 16:42:40.610 -0800
-0.010162,-0.982574,0.258575,1.016079,2560.580678,2000-12-31 16:42:40.581 -0800
-0.076935,-0.986389,0.221527,1.013882,2560.551138,2000-12-31 16:42:40.551 -0800
-0.091156,-0.970306,0.223495,0.999877,2560.521602,2000-12-31 16:42:40.522 -0800
-0.024765,-0.990982,0.199585,1.011184,2560.492064,2000-12-31 16:42:40.492 -0800
-0.037323,-1.010880,0.242676,1.040270,2560.462525,2000-12-31 16:42:40.463 -0800
0.017365,-0.990463,0.245316,1.020538,2560.432985,2000-12-31 16:42:40.433 -0800
-0.075089,-0.996124,0.243500,1.028199,2560.403445,2000-12-31 16:42:40.403 -0800
-0.124252,-0.988068,0.219711,1.019799,2560.373906,2000-12-31 16:42:40.374 -0800
-0.126205,-0.987915,0.193848,1.014633,2560.344366,2000-12-31 16:42:40.344 -0800
-0.129623,-0.948853,0.154144,0.969992,2560.314829,2000-12-31 16:42:40.315 -0800
-0.395432,-0.905350,0.209854,1.009982,2560.285292,2000-12-31 16:42:40.285 -0800
-0.358475,-0.912445,0.133789,0.989424,2560.255752,2000-12-31 16:42:40.256 -0800
0.245880,-1.039200,-0.143784,1.077528,2560.226210,2000-12-31 16:42:40.226 -0800
0.162521,-1.082336,-0.006180,1.094488,2560.196673,2000-12-31 16:42:40.197 -0800
